horas_estudio_semanal;nota_anterior;tasa_asistencia;horas_sueno;edad;nivel_dificultad;tiene_tutor;nota_final;aprobado;horario_desconocido;horario_mañana;horario_noche;horario_tarde;estilo_auditivo;estilo_desconocido;estilo_kinestésico;estilo_lectura/escritura;estilo_visual
0.43416666666666665;0.29942857142857143;0.9115;0.3533333333333334;0.7272727272727273;0.5;0.0;67.4;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.7195833333333334;0.8547142857142855;0.8671250000000001;0.4816666666666666;0.8181818181818181;0.5;1.0;78.6;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.40499999999999997;0.7352857142857141;0.56725;0.5299999999999999;0.909090909090909;0.5;1.0;68.9;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.5525;0.5212857142857141;0.7016249999999999;0.9183333333333333;0.45454545454545436;0.5;0.0;88.1;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.28285714285714286;0.32599999999999996;0.2283333333333334;0.45454545454545436;0.5;0.0;57.8;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.3554166666666666;0.7404285714285714;1.0;0.3683333333333333;0.6363636363636365;0.5;0.0;66.9;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.45041666666666663;0.8352857142857142;1.0;0.6649999999999999;0.909090909090909;0.5;0.0;77.6;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.3133333333333333;0.3271428571428571;0.7917500000000002;0.5449999999999998;0.2727272727272727;0.5;0.0;65.6;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.6608333333333333;0.8387142857142855;0.8786250000000002;0.7899999999999999;0.18181818181818188;0.0;1.0;79.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.35625;0.4567142857142857;0.8263750000000001;0.44166666666666676;0.5454545454545452;1.0;0.0;71.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.061250000000000006;0.37385714285714283;0.5680000000000001;0.23833333333333329;0.36363636363636354;0.5;0.0;61.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.11499999999999999;0.6601428571428569;0.5838749999999999;0.4066666666666666;0.09090909090909083;0.0;0.0;67.8;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.15833333333333333;0.4054285714285714;0.6771250000000001;0.4033333333333332;0.09090909090909083;0.0;0.0;66.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.13541666666666666;0.46842857142857136;0.556625;0.5499999999999999;0.909090909090909;0.5;0.0;62.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.49208333333333326;0.42842857142857144;0.672125;0.47166666666666657;0.45454545454545436;1.0;0.0;78.1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.3745833333333333;0.611142857142857;1.0;0.5283333333333332;0.6363636363636365;0.5;0.0;84.1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.6316666666666667;0.847142857142857;1.0;0.45833333333333337;0.0;0.5;1.0;74.4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.2741666666666666;0.7462857142857142;1.0;0.08833333333333337;0.909090909090909;0.0;0.0;64.1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.17625000000000002;0.41185714285714287;0.307125;0.07333333333333336;0.45454545454545436;0.5;0.0;48.8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.5654166666666667;0.8738571428571429;0.65125;0.8533333333333332;0.9999999999999998;1.0;1.0;77.4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.5129166666666667;0.41257142857142864;0.4471250000000001;0.59;0.09090909090909083;0.5;0.0;66.6;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.5254166666666666;0.5355714285714286;0.4635;0.39;0.09090909090909083;0.0;1.0;74.7;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.032499999999999994;0.5948571428571428;1.0;0.29000000000000004;0.5454545454545452;0.5;0.0;69.6;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.69875;0.5344285714285715;0.7390000000000001;0.6866666666666664;0.8181818181818181;0.0;1.0;63.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.41666666666666663;0.7531428571428571;0.8687500000000001;0.7066666666666667;0.0;0.5;0.0;60.8;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.2633333333333333;0.2552857142857143;1.0;0.7733333333333333;0.45454545454545436;0.5;0.0;72.1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.6058333333333333;0.6057142857142856;0.8622500000000002;0.4149999999999999;0.5454545454545452;0.5;0.0;72.4;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.4304166666666666;0.6787142857142858;0.42637500000000006;0.7783333333333332;0.6363636363636365;0.0;0.0;69.6;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.14416666666666667;0.30171428571428566;0.5118750000000001;0.4933333333333333;0.5454545454545452;1.0;0.0;45.1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.10916666666666666;0.0;0.33799999999999997;0.275;0.45454545454545436;0.5;0.0;57.1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.2533333333333333;0.22114285714285714;0.403625;0.2799999999999999;0.7272727272727273;0.5;1.0;68.3;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.36208333333333326;0.323;0.8496250000000001;0.2833333333333333;0.18181818181818188;0.5;0.0;66.7;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.27999999999999997;0.2675714285714285;0.682125;0.4783333333333334;0.909090909090909;0.5;0.0;62.3;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.4104166666666666;0.325;0.7192500000000002;0.5516666666666666;0.45454545454545436;0.5;1.0;69.8;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.48041666666666655;0.520142857142857;0.9475;0.7866666666666667;0.2727272727272727;0.5;1.0;59.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.5179166666666667;0.4082857142857143;0.8505;0.43166666666666653;0.09090909090909083;0.5;1.0;82.2;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.315;0.605142857142857;0.6372500000000001;0.33499999999999985;0.0;0.0;0.0;70.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.19625;0.5145714285714285;0.57225;0.7200000000000001;0.9999999999999998;1.0;0.0;48.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.6825;0.5959999999999999;1.0;0.6966666666666667;0.9999999999999998;0.5;1.0;79.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.5070833333333333;0.9950000000000001;0.296875;0.17333333333333334;0.0;0.0;0.0;78.4;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.33999999999999997;0.5942857142857141;0.94225;0.495;0.909090909090909;0.5;0.0;72.8;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.6954166666666667;0.8681428571428571;0.983625;0.33499999999999985;0.8181818181818181;1.0;1.0;74.6;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.5599999999999999;0.7288571428571426;0.740875;0.9599999999999999;0.18181818181818188;1.0;1.0;68.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.5979166666666667;0.40471428571428564;0.520625;0.47166666666666657;0.2727272727272727;0.5;1.0;78.2;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.24833333333333332;0.3261428571428571;0.645;0.33166666666666667;0.09090909090909083;0.0;0.0;59.9;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.34041666666666665;0.3904285714285714;0.6231249999999999;0.61;0.9999999999999998;0.5;1.0;53.4;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.3041428571428571;0.8551249999999999;0.7066666666666667;0.909090909090909;0.0;0.0;62.6;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.18291666666666664;0.6305714285714286;0.8198750000000001;0.5966666666666666;0.909090909090909;1.0;0.0;76.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.7833333333333333;1.0;0.41075000000000006;0.8383333333333333;0.909090909090909;0.0;1.0;79.9;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.3295833333333333;0.45057142857142857;0.383625;0.3933333333333334;0.0;0.0;0.0;79.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.5266666666666667;0.8295714285714284;0.96425;0.18500000000000005;0.2727272727272727;0.5;1.0;82.8;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.17041666666666666;0.5717142857142856;0.6237500000000001;0.9783333333333332;0.5454545454545452;0.5;0.0;72.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.43666666666666665;0.754;0.760375;0.06166666666666665;0.8181818181818181;0.5;0.0;71.8;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.17708333333333334;0.4725714285714286;0.449125;0.4783333333333334;0.909090909090909;0.5;0.0;61.1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.32625;0.3575714285714286;0.7688750000000002;0.2466666666666667;0.45454545454545436;0.0;1.0;69.4;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.09041666666666667;0.5251428571428571;0.9003750000000001;0.2833333333333333;0.45454545454545436;0.0;0.0;58.4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.36041666666666666;0.5835714285714284;0.566625;0.6583333333333333;0.909090909090909;0.5;0.0;72.8;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.55625;0.22314285714285714;0.7616250000000002;0.5816666666666667;0.7272727272727273;0.0;1.0;60.8;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.26666666666666666;0.3874285714285714;0.65825;0.43999999999999984;0.09090909090909083;0.5;0.0;62.3;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.3379166666666666;0.48785714285714293;0.884625;0.8883333333333333;0.2727272727272727;0.5;0.0;65.1;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.29;0.2704285714285714;0.24400000000000005;0.7683333333333332;0.36363636363636354;0.5;0.0;74.1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.297;0.680875;0.43499999999999994;0.0;1.0;0.0;63.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.5720833333333334;0.25200000000000006;0.3330000000000001;0.4816666666666666;0.6363636363636365;1.0;0.0;65.2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.43208333333333326;0.6399999999999999;0.86625;0.4066666666666666;0.6363636363636365;1.0;1.0;68.2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.4079166666666666;0.6078571428571427;1.0;0.46833333333333316;0.45454545454545436;0.0;0.0;81.1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.645142857142857;0.8126250000000002;0.9999999999999999;0.9999999999999998;0.0;0.0;65.6;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.42374999999999996;0.8147142857142857;1.0;0.8216666666666667;0.36363636363636354;0.5;1.0;79.1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.3754166666666666;0.7924285714285713;0.6302500000000001;0.38;0.6363636363636365;1.0;0.0;61.8;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.5925;0.43957142857142856;0.812;0.9166666666666666;0.18181818181818188;1.0;1.0;73.4;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.6066666666666667;0.33514285714285713;0.7911250000000001;0.5966666666666666;0.18181818181818188;1.0;1.0;69.8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.2904166666666666;0.5571428571428572;0.613375;0.235;0.09090909090909083;0.0;0.0;64.4;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.39458333333333334;0.6029999999999998;0.8574999999999999;0.45499999999999996;0.36363636363636354;1.0;0.0;74.6;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.61875;0.4517142857142857;0.3570000000000001;0.5666666666666668;0.18181818181818188;0.5;1.0;61.6;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.03833333333333332;0.435;1.0;0.9999999999999999;0.18181818181818188;0.0;0.0;66.7;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.7395833333333334;0.8875714285714285;0.577;0.44333333333333325;0.45454545454545436;0.5;1.0;80.7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.39875;0.5549999999999999;0.9067500000000002;0.4049999999999999;0.6363636363636365;0.0;1.0;67.6;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.4945833333333332;0.5577142857142858;0.558;0.0;0.09090909090909083;0.5;0.0;62.9;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.22666666666666666;0.6238571428571429;0.57425;0.43499999999999994;0.2727272727272727;0.5;0.0;60.7;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.6395833333333334;0.774;0.67275;0.5166666666666665;0.909090909090909;0.5;1.0;80.7;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.22791666666666663;0.4744285714285715;0.9761250000000001;0.30333333333333334;0.5454545454545452;0.5;0.0;68.8;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.45125;0.3475714285714286;0.3205;0.22999999999999998;0.0;1.0;1.0;67.3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.47708333333333325;0.6221428571428571;0.6468750000000001;0.22000000000000008;0.0;0.5;0.0;86.4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.4974999999999999;0.28557142857142864;0.499625;0.8283333333333335;0.9999999999999998;0.5;1.0;69.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.535;0.9238571428571427;0.7136250000000001;0.9999999999999999;0.8181818181818181;1.0;0.0;60.5;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.06625;0.26599999999999996;1.0;0.4733333333333333;0.5454545454545452;1.0;0.0;69.2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.8983333333333333;1.0;0.581875;0.19166666666666676;0.5454545454545452;0.0;1.0;97.5;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.08666666666666667;0.10642857142857148;0.46075;0.0050000000000000044;0.0;0.5;0.0;58.1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.18916666666666668;0.4467142857142858;0.569375;0.3783333333333333;0.0;0.0;0.0;60.4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.21833333333333335;0.7005714285714286;0.6903750000000001;0.4149999999999999;0.2727272727272727;0.0;0.0;73.7;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.1366666666666667;0.7658571428571428;0.6960000000000002;0.44499999999999995;0.36363636363636354;0.5;0.0;63.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.17375;0.29442857142857143;0.55375;0.6816666666666665;0.36363636363636354;1.0;0.0;69.4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.26541666666666663;0.44228571428571434;0.586;0.8416666666666667;0.2727272727272727;0.0;1.0;64.3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.3862499999999999;0.5157142857142856;0.7609999999999999;0.42833333333333334;0.6363636363636365;1.0;1.0;63.9;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.37333333333333335;0.4738571428571429;0.7338749999999999;0.6283333333333333;0.5454545454545452;1.0;1.0;62.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.43124999999999997;0.786142857142857;0.511125;0.6900000000000001;0.7272727272727273;1.0;1.0;68.1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.6408333333333333;0.6271428571428572;0.7702500000000001;0.7833333333333331;0.5454545454545452;0.0;1.0;78.3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.23458333333333334;0.5377142857142858;0.57075;0.555;0.8181818181818181;1.0;0.0;59.5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.5370833333333334;0.7151428571428571;0.9913750000000001;0.44499999999999995;0.0;0.5;1.0;80.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.6383333333333333;0.5218571428571428;0.7486250000000001;0.4866666666666667;0.5454545454545452;0.5;0.0;62.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.5458333333333333;0.2537142857142857;0.9161250000000001;0.5466666666666667;0.0;0.0;1.0;81.8;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.36958333333333326;0.2881428571428572;0.35850000000000004;0.033333333333333326;0.5454545454545452;0.0;1.0;60.8;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.3449999999999999;0.7524285714285714;0.5545;0.5866666666666666;0.8181818181818181;0.5;0.0;67.1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.5245833333333333;0.6955714285714285;0.6815;0.5883333333333333;0.6363636363636365;0.5;0.0;96.8;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.6008333333333333;0.4954285714285715;0.247;0.3716666666666667;0.909090909090909;0.0;1.0;72.7;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.5316666666666666;0.9062857142857141;0.8375000000000001;0.16999999999999993;0.7272727272727273;0.0;1.0;79.9;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.18999999999999997;0.6205714285714286;0.6595000000000001;0.5649999999999998;0.9999999999999998;0.5;0.0;77.1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.7058333333333334;0.9368571428571428;0.6708750000000001;0.6433333333333334;0.18181818181818188;0.0;1.0;92.8;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.36499999999999994;0.47314285714285714;0.30100000000000005;0.3416666666666667;0.2727272727272727;1.0;1.0;61.3;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.39166666666666666;0.562;0.6607500000000001;0.0;0.2727272727272727;0.0;0.0;75.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.30708333333333326;0.40171428571428563;0.8591250000000001;0.4783333333333334;0.9999999999999998;0.0;0.0;65.5;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.24875;0.8599999999999999;0.9530000000000001;0.9899999999999999;0.7272727272727273;0.5;0.0;80.8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.46249999999999997;0.44157142857142856;0.58325;0.0;0.5454545454545452;0.5;0.0;68.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.48708333333333326;0.5771428571428572;0.621125;0.2483333333333334;0.18181818181818188;0.5;0.0;73.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.51;0.8097142857142858;0.665875;0.32166666666666666;0.8181818181818181;0.5;1.0;78.1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.6229166666666667;0.5845714285714285;0.8745;0.5333333333333333;0.36363636363636354;1.0;1.0;80.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.33833333333333326;0.5267142857142857;0.9737500000000001;0.25;0.5454545454545452;0.5;0.0;73.4;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.51125;0.8458571428571426;0.8042500000000001;0.8483333333333333;0.6363636363636365;0.0;1.0;72.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.4325;0.5084285714285715;0.6619999999999999;0.3650000000000001;0.0;0.5;0.0;64.4;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.6166666666666667;1.0;0.8968750000000001;0.85;0.9999999999999998;1.0;1.0;77.2;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.3054166666666666;0.09442857142857147;0.46825000000000006;0.13666666666666671;0.09090909090909083;0.5;0.0;60.1;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.4220833333333333;0.6762857142857144;0.6671250000000001;0.6733333333333332;0.5454545454545452;0.0;0.0;80.8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.4762499999999999;0.4154285714285714;0.82925;0.44166666666666676;0.909090909090909;0.5;1.0;62.1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.3416666666666666;0.9744285714285712;1.0;0.9999999999999999;0.09090909090909083;0.5;0.0;76.6;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.4779166666666666;0.6171428571428572;1.0;0.9666666666666667;0.5454545454545452;0.5;1.0;86.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.6441666666666667;1.0;1.0;0.7716666666666668;0.7272727272727273;0.0;0.0;83.9;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.4116666666666667;0.7554285714285713;0.6487500000000002;0.35499999999999987;0.909090909090909;0.0;1.0;74.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.36416666666666664;0.6299999999999999;0.48175;0.495;0.09090909090909083;0.5;0.0;72.4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.5533333333333333;0.889142857142857;0.314875;0.18999999999999995;0.5454545454545452;0.0;1.0;73.8;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.4066666666666666;0.7432857142857143;0.9453750000000001;0.6016666666666667;0.2727272727272727;0.5;1.0;68.9;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.09708333333333333;0.5824285714285713;1.0;0.44666666666666666;0.909090909090909;0.5;0.0;70.1;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.19541666666666668;0.539857142857143;0.9022500000000002;0.09999999999999998;0.09090909090909083;0.0;0.0;60.6;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.10458333333333333;0.47914285714285715;1.0;0.5183333333333334;0.5454545454545452;1.0;0.0;64.5;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.4141666666666666;0.31328571428571433;0.5616250000000002;0.8583333333333333;0.36363636363636354;1.0;0.0;71.4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.58375;0.6961428571428572;1.0;0.5849999999999999;0.0;0.5;0.0;80.3;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.29874999999999996;0.7247142857142856;1.0;0.8083333333333332;0.36363636363636354;0.0;0.0;86.4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.2554166666666666;0.03314285714285714;0.6796250000000001;0.45166666666666655;0.9999999999999998;0.0;0.0;62.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.3495833333333333;0.22514285714285714;0.69725;0.4033333333333332;0.9999999999999998;0.5;0.0;75.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.20916666666666664;0.5899999999999999;0.4441250000000001;0.25;0.18181818181818188;0.0;0.0;65.4;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
0.8029166666666666;0.9515714285714285;0.636;0.20333333333333325;0.5454545454545452;1.0;1.0;93.9;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.2308333333333333;0.6227142857142858;0.74925;0.5433333333333333;0.45454545454545436;0.0;0.0;76.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.29416666666666663;0.49028571428571416;1.0;0.43833333333333335;0.6363636363636365;0.5;0.0;62.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.2275;0.6811428571428573;0.51675;0.19166666666666676;0.36363636363636354;0.5;0.0;68.7;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.5075;0.5049999999999999;0.981125;0.6216666666666667;0.09090909090909083;0.5;0.0;75.4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.5770833333333333;0.20357142857142857;0.7742500000000001;0.5233333333333333;0.7272727272727273;0.0;0.0;74.8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.7904166666666667;0.7164285714285714;1.0;0.3949999999999999;0.909090909090909;0.5;1.0;81.1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.2695833333333333;0.6781428571428572;0.6456250000000001;0.8116666666666664;0.6363636363636365;0.0;0.0;70.6;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.25666666666666665;0.6930000000000001;0.562375;0.046666666666666745;0.45454545454545436;1.0;0.0;75.6;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.10833333333333334;0.33614285714285713;0.501375;0.5683333333333332;0.8181818181818181;0.0;0.0;64.4;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.14041666666666666;0.5839999999999999;0.62575;0.45333333333333325;0.5454545454545452;1.0;0.0;71.9;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.10083333333333333;0.526142857142857;0.9288750000000001;0.43999999999999984;0.7272727272727273;1.0;0.0;63.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
